id	2HRS	4HRS	6HRS	8HRS	10HRS	12HRS	14HRS	16HRS	18HRS	20HRS	22HRS	24HRS
PBANKA_0001001	8.05369127516779	10.8625403927417	13.4725329356202	6.43798160576684	7.03455132985334	7.03455132985334	17.0519512801392	0.472284364901815	3.13199105145414	2.83370618941089	49.6147153865275	26.2739249316431
PBANKA_0001301	31.4939100174	7.55654983842903	10.9371116082525	37.7081779766344	14.3176733780761	16.7536664180959	13.8453890131742	10.738255033557	16.3062391250311	16.1570966940094	0.347999005717126	18.4439473030077
PBANKA_0100500	46.0850111856823	27.2433507332836	43.5744469301516	28.5110613969674	56.3758389261745	27.0196370867512	33.059905543127	32.5379070345513	36.266467810092	54.6358438975889	88.043748446433	90.3305990554313
PBANKA_0100600	94.1834451901566	97.0171513795675	96.2962962962963	95.8985831469053	98.7820034799901	99.0305741983594	99.2791449167288	99.6271439224459	99.4034302759135	99.5028585632612	98.9560029828486	96.7437235893612
PBANKA_0100700	96.6194382301765	96.7685806611981	95.8737260750684	95.4262987820035	97.216007954263	92.5925925925926	94.1834451901566	96.6691523738504	97.2408650260999	99.3288590604027	98.011434253045	99.1548595575441
PBANKA_0100800	22.9927914491673	17.0022371364653	14.2679592344022	0.944568729803629	17.7479492915735	8.20283370618941	7.65597812577678	18.8913745960726	23.0425055928412	40.0944568729804	70.1963708675118	66.2192393736018
PBANKA_0100900	58.9112602535421	62.142679592344	54.8347004722844	39.1498881431767	37.832463335819	32.0656226696495	23.117076808352	43.8975888640318	63.8081034054188	68.2326621923937	83.7186179468059	90.0074571215511
PBANKA_0101000	87.5466070096943	91.4491672880935	91.5734526472781	90.057171265225	91.0763112105394	90.0074571215511	79.8160576684067	76.087496892866	65.7469550087	59.1101168282376	66.119811086254	69.6495152870992
PBANKA_0101100	3.77827491921452	4.77255779269202	10.9122545364156	23.3407904548844	11.6082525478499	12.3291076311211	20.9545115585384	21.8742232165051	19.1648023862789	8.1282624906786	10.365398956003	11.0613969674372
PBANKA_0101200	53.5421327367636	45.8364404673129	55.8041262739249	17.0519512801392	39.821029082774	41.3124533929903	61.2229679343773	52.0755654983843	23.6142182450907	33.6564752672135	28.7844891871738	18.1705195128014
PBANKA_0101300	47.6510067114094	36.8381804623415	35.073328361919	52.1501367138951	32.4136216753666	41.0638826746209	25.8016405667412	12.6771066368382	12.9008202833706	16.1819537658464	29.1076311210539	17.549092716878
PBANKA_0101400	0.770569226945066	6.28883917474522	20.1590852597564	11.6331096196868	0.472284364901815	11.2851106139697	2.48570718369376	0.62142679592344	0.919711657966692	6.13969674372359	12.7019637086751	0.0994282873477504
PBANKA_0101500	50.6338553318419	31.7424807357693	28.8590604026846	41.6107382550336	38.3296047725578	33.8056176982351	31.4193388018891	35.0981854337559	36.7636092468307	33.2339050459856	57.2706935123042	43.8727317921949
PBANKA_0101600	27.7404921700224	28.9087745463584	38.1556052696992	6.08998260004971	29.6793437733035	16.6293810589113	18.9162316679095	8.65026099925429	10.4648272433507	15.137956748695	13.0499627143922	15.6599552572707
PBANKA_0101800	65.0260999254288	54.3624161073826	43.5993040019886	53.5421327367636	48.0238627889635	48.0984340044743	39.5973154362416	23.0425055928412	47.0544369873229	41.3373104648272	80.2634849614715	58.3644046731295
PBANKA_0101900	31.1707680835198	33.9547601292568	23.5396470295799	39.5724583644047	49.018145662441	40.5667412378822	37.061894108874	31.9661943823018	23.6887894606015	29.9279144916729	17.4745215013671	14.8893860303256
